날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2021.06.01,80600.0,100.0,80500.0,81300.0,80100.0,14058401.0
2021.05.31,80500.0,400.0,80300.0,80600.0,79600.0,13321324.0
2021.05.28,80100.0,500.0,79800.0,80400.0,79400.0,12360199.0
2021.05.27,79600.0,200.0,80000.0,80000.0,79100.0,23198510.0
2021.05.26,79800.0,100.0,80400.0,80500.0,79700.0,11984359.0
,,,,,,
,,,,,,
,,,,,,
2021.05.25,79900.0,200.0,80000.0,80400.0,79800.0,13628942.0
2021.05.24,79700.0,400.0,80100.0,80400.0,79500.0,13398666.0
2021.05.21,80100.0,600.0,80100.0,81500.0,79800.0,20961714.0
2021.05.20,79500.0,100.0,79400.0,79700.0,79100.0,16541828.0
2021.05.18,79600.0,0.0,79600.0,80000.0,79100.0,17494407.0
,,,,,,
